timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,lastEarningDate,lastEarnExp,lastEarnActual,lastEarnSuprise%,nextEarningDate,nextEarnExepected,text
2023-02-07 11:30:02,90.75,90.48999786376952,90.12000274658205,91.20999908447266,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 12:30:01,90.7249984741211,90.48999786376952,90.12000274658205,91.20999908447266,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 13:00:01,91.70999908447266,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 13:30:02,90.61000061035156,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 14:00:01,90.52999877929688,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 15:00:02,91.13999938964844,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 15:30:02,91.2300033569336,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-07 16:00:01,91.3499984741211,90.48999786376952,90.12000274658205,91.74500274658205,90.12999725341795,61.720001220703125,111.9800033569336,82.91700057983398,80.82455009460449,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,5.86,5.86,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"['Analyst Report: Sony Group Corporation', ""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed']"
2023-02-13 09:00:02,90.12000274658205,89.80000305175781,90.0,90.70999908447266,89.69000244140625,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 09:30:02,88.51000213623047,89.80000305175781,90.48,88.5999984741211,88.51000213623047,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 10:00:01,89.46499633789062,88.73999786376953,90.48,89.4800033569336,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 10:30:02,89.35749816894531,88.73999786376953,90.48,89.4800033569336,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 11:00:02,89.56999969482422,88.73999786376953,90.48,89.61000061035156,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 11:30:02,89.54000091552734,88.73999786376953,90.48,89.61699676513672,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 11:50:37,89.52999877929688,88.73999786376953,90.48,89.62010192871094,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 12:00:02,89.4000015258789,88.73999786376953,90.48,89.62010192871094,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 12:30:02,89.55000305175781,88.73999786376953,90.48,89.62010192871094,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 13:00:02,89.61000061035156,88.73999786376953,90.48,89.69999694824219,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 13:30:02,89.69000244140625,88.73999786376953,90.48,89.69999694824219,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 14:00:02,89.7300033569336,88.73999786376953,90.48,89.74859619140625,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 14:30:02,89.51499938964844,88.73999786376953,90.48,89.7490005493164,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 15:00:02,89.45999908447266,88.73999786376953,90.48,89.7490005493164,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-13 15:30:01,89.56500244140625,88.73999786376953,90.48,89.7490005493164,88.48999786376953,61.720001220703125,108.68000030517578,83.56780075073242,80.90685012817383,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.18,6.18,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 09:00:02,89.63999938964844,88.73999786376953,90.48,89.75,88.47000122070312,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 09:30:01,89.0,88.73999786376953,90.04,89.0,89.0,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 10:00:01,89.63999938964844,89.08000183105469,90.04,89.67990112304688,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 10:30:01,89.41500091552734,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 11:00:02,89.04000091552734,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 11:30:01,88.77999877929688,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 12:00:02,88.83899688720703,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 12:30:01,88.9000015258789,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
2023-02-14 13:00:02,89.0,89.08000183105469,90.04,89.68000030517578,88.5999984741211,61.720001220703125,108.68000030517578,83.69920074462891,80.92780014038085,118.0,133.55,149.4,0.75,-0.025999999,1.16,1.16,6.44,6.44,2021-10-27 22:00:00-04:00,1.54,1.56,0.0136,2022-02-01 20:00:00-05:00,1.64,"[""Japan's Nikkei hits over one-month high; Sony jumps on robust outlook"", 'Sony shares gain on better-than-expected quarterly profit', 'Sony Jumps Most in Three Months After Hiking PlayStation Outlook', ""Sony's CFO Hiroki Totoki Gets More Responsibilities As Company Becomes Content Driven"", 'Sony Raises PlayStation 5 Sales Forecast After Strong Holiday', 'Sony Raises Outlook on Strong PlayStation 5 Momentum', 'Sony ‘obsessed with growth’ as new president appointed', 'UPDATE 4-Sony lifts outlook closer to record level, raises PS5 sales target']"
