,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
41,257.25,0.7204,263.99,259.82,1.3828,256.68,419179,7,2.88
42,257.25,0.7204,263.99,259.82,1.3828,256.68,419179,7,2.88
43,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
44,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
45,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
46,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
47,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
48,257.25,0.7204,263.99,259.82,1.3828,256.68,419188,9,2.88
49,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
50,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
51,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
52,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
53,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
54,257.25,0.7204,263.99,259.82,1.3828,256.68,419189,1,2.84
55,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
56,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
57,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
58,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
59,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
60,257.25,0.7204,263.99,259.82,1.3828,256.68,419192,3,2.58
61,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
62,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
63,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
64,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
65,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
66,257.25,0.7204,263.99,259.82,1.3828,256.68,419195,3,2.48
67,257.25,0.7204,263.99,259.82,1.3828,256.68,419191,-4,2.34
68,257.25,0.7204,263.99,259.82,1.3828,256.68,419191,-4,2.34
69,257.25,0.7204,263.99,259.82,1.3828,256.68,419191,-4,2.34
70,257.25,0.7204,263.99,259.82,1.3828,256.68,419191,-4,2.34
71,260.01,1.0729,260.24,256.15,0.6138,251.3,419406,14,1.25
72,258.97,0.6686,260.24,256.15,0.6301,251.3,419406,14,1.25
73,259.14,0.7347,260.24,256.15,0.6419,251.3,419413,7,1.25
74,259.1701,0.7464,260.24,256.15,0.6579,251.3,419413,7,1.25
75,258.065,0.3168,260.24,256.15,0.6747,251.3,419413,7,1.25
76,259.07,0.7075,260.24,256.15,0.6916,251.3,419413,7,1.25
77,258.98,0.6725,260.24,256.15,0.7065,251.3,419413,7,1.25
78,258.68,0.5559,260.24,256.15,0.7201,251.3,419413,7,1.25
79,258.71,0.5675,260.24,256.15,0.7299,251.3,419417,4,1.07
80,258.245,0.3868,260.24,256.15,0.7405,251.3,419417,4,1.07
81,259.0779,0.7106,260.24,256.15,0.7548,251.3,419417,4,1.07
82,258.96,0.6647,260.24,256.15,0.7721,251.3,419417,4,1.07
83,258.8,0.6025,260.24,256.15,0.819,251.3,419417,4,1.07
84,258.8,0.6025,260.24,256.15,0.819,251.3,419417,4,1.07
85,258.8,0.6025,260.24,256.15,0.819,251.3,419424,7,0.91
86,258.8,0.6025,260.24,256.15,0.819,251.3,419424,7,0.91
87,259.0,0.6803,260.24,256.15,0.819,251.3,419424,7,0.91
88,259.0,0.6803,260.24,256.15,0.819,251.3,419424,7,0.91
89,259.0,0.6803,260.24,256.15,0.819,251.3,419424,7,0.91
90,259.0,0.6803,260.24,256.15,0.819,251.3,419424,7,0.91
91,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
92,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
93,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
94,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
95,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
96,259.0,0.6803,260.24,256.15,0.819,251.3,419428,4,1.0
97,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
98,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
99,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
100,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
101,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
102,259.0,0.6803,260.24,256.15,0.819,251.3,419428,0,0.83
103,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
104,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
105,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
106,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
107,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
108,259.0,0.6803,260.24,256.15,0.819,251.3,419430,2,0.65
109,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
110,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
111,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
112,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
113,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
114,259.0,0.6803,260.24,256.15,0.819,251.3,419434,4,0.7
115,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
116,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
117,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
118,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
119,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
120,259.0,0.6803,260.24,256.15,0.819,251.3,419437,3,0.66
121,259.0,0.6803,260.24,256.15,0.819,251.3,419438,1,0.64
122,259.0,0.6803,260.24,256.15,0.819,251.3,419438,1,0.64
123,259.0,0.6803,260.24,256.15,0.819,251.3,419438,1,0.64
124,259.0,0.6803,260.24,256.15,0.819,251.3,419438,1,0.64
125,261.01,0.7761,263.5,261.8,0.7512,253.82,419520,9,-1.29
126,261.66,1.027,263.5,261.8,0.771,253.82,419520,9,-1.29
127,260.86,0.7181,263.5,261.8,0.7884,253.82,419531,11,-0.57
128,260.56,0.6023,263.5,261.8,0.8062,253.82,419531,11,-0.57
129,261.1657,0.8362,263.5,261.8,0.8231,253.82,419531,11,-0.57
130,262.5791,1.3819,263.5,261.8,0.8475,253.82,419531,11,-0.57
131,262.7288,1.4397,263.5,261.8,0.8736,253.82,419531,11,-0.57
132,262.63,1.4015,263.5,261.8,0.8974,253.82,419531,11,-0.57
133,263.03,1.556,263.5,261.8,0.9188,253.82,419540,9,0.06
134,263.395,1.6969,263.78,261.8,0.9493,253.82,419540,9,0.06
135,263.47,1.7259,263.78,261.8,0.973,253.82,419540,9,0.06
136,263.13,1.5946,263.91,261.8,1.0022,253.82,419540,9,0.06
137,261.795,1.0792,263.91,261.8,1.0443,253.82,419540,9,0.06
138,261.795,1.0792,263.91,261.8,1.0443,253.82,419540,9,0.06
139,261.795,1.0792,263.91,261.8,1.0443,253.82,419549,9,0.94
140,261.795,1.0792,263.91,261.8,1.0443,253.82,419549,9,0.94
141,261.99,1.1544,263.91,261.8,1.0443,253.82,419549,9,0.94
142,261.99,1.1544,263.91,261.8,1.0443,253.82,419549,9,0.94
143,261.99,1.1544,263.91,261.8,1.0443,253.82,419549,9,0.94
144,261.99,1.1544,263.91,261.8,1.0443,253.82,419549,9,0.94
145,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
146,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
147,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
148,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
149,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
150,261.99,1.1544,263.91,261.8,1.0443,253.82,419561,12,0.87
151,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
152,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
153,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
154,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
155,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
156,261.99,1.1544,263.91,261.8,1.0443,253.82,419567,6,0.87
157,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
158,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
159,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
160,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
161,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
162,261.99,1.1544,263.91,261.8,1.0443,253.82,419570,3,0.97
163,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
164,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
165,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
166,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
167,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
168,261.99,1.1544,263.91,261.8,1.0443,253.82,419575,5,0.94
169,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
170,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
171,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
172,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
173,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
174,261.99,1.1544,263.91,261.8,1.0443,253.82,419577,2,0.89
175,261.99,1.1544,263.91,261.8,1.0443,253.82,419580,3,1.05
176,261.99,1.1544,263.91,261.8,1.0443,253.82,419580,3,1.05
177,261.99,1.1544,263.91,261.8,1.0443,253.82,419580,3,1.05
178,261.99,1.1544,263.91,261.8,1.0443,253.82,419580,3,1.05
179,270.676,3.3154,271.83,264.25,0.9051,262.37,419733,44,2.62
180,272.7019,4.0887,274.5,264.25,0.9809,262.37,419733,44,2.62
181,272.84,4.1414,274.5,264.25,1.0257,262.37,419733,44,2.62
182,273.86,4.5307,274.5,264.25,1.0584,262.37,419748,15,2.51
183,272.605,4.0517,274.5,264.25,1.1148,262.37,419748,15,2.51
184,275.175,5.0326,275.89,264.25,1.1773,262.37,419748,15,2.51
185,272.17,3.8856,275.89,264.25,1.2287,262.37,419748,15,2.51
186,270.01,3.0612,275.89,264.25,1.2932,262.37,419748,15,2.51
187,272.045,3.8379,275.89,264.25,1.3383,262.37,419766,18,2.32
188,272.79,4.1223,275.89,264.25,1.3813,262.37,419766,18,2.32
189,270.28,3.1642,275.89,264.25,1.4256,262.37,419766,18,2.32
190,268.15,2.3512,275.89,264.25,1.4772,262.37,419766,18,2.32
191,264.845,1.0897,275.89,264.25,1.5517,262.37,419766,18,2.32
192,264.845,1.0897,275.89,264.25,1.5517,262.37,419766,18,2.32
193,264.845,1.0897,275.89,264.25,1.5517,262.37,419778,12,0.84
194,264.845,1.0897,275.89,264.25,1.5517,262.37,419778,12,0.84
195,264.68,1.0268,275.89,264.25,1.5517,262.37,419778,12,0.84
196,264.68,1.0268,275.89,264.25,1.5517,262.37,419778,12,0.84
197,264.68,1.0268,275.89,264.25,1.5517,262.37,419778,12,0.84
198,264.68,1.0268,275.89,264.25,1.5517,262.37,419778,12,0.84
199,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
200,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
201,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
202,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
203,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
204,264.68,1.0268,275.89,264.25,1.5517,262.37,419791,13,0.84
205,264.68,1.0268,275.89,264.25,1.5517,262.37,419808,17,0.09
