,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
92,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
93,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
94,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
95,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
96,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
97,-2.3217,6.095,5.89,5.835,0.4678,6.1,91861,7,-0.56
98,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
99,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
100,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
101,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
102,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
103,-2.3217,6.095,5.89,5.835,0.4678,6.1,91863,2,-0.48
104,-2.3217,6.095,5.89,5.835,0.4678,6.1,91865,2,-0.6
105,-2.3217,6.095,5.89,5.835,0.4678,6.1,91865,2,-0.6
106,-2.3217,6.095,5.89,5.835,0.4678,6.1,91865,2,-0.6
107,-2.3217,6.095,5.89,5.835,0.4678,6.1,91865,2,-0.6
108,-2.9711,5.87,5.715,5.5801,0.6013,5.87,91868,-1,0.63
109,-2.9711,5.87,5.715,5.5801,0.6133,5.87,91868,-1,0.63
110,-2.6316,5.87,5.735,5.5801,0.6234,5.87,91868,0,0.36
111,-3.1104,5.87,5.7068,5.5801,0.6344,5.87,91868,0,0.36
112,-3.2258,5.87,5.7,5.5801,0.6462,5.87,91868,0,0.36
113,-3.1409,5.87,5.705,5.5801,0.6609,5.87,91868,0,0.36
114,-3.056,5.87,5.71,5.5801,0.6677,5.87,91868,0,0.36
115,-3.3107,5.87,5.695,5.5801,0.6773,5.87,91868,0,0.36
116,-3.3956,5.87,5.69,5.5801,0.6872,5.87,91867,-1,0.36
117,-3.1409,5.87,5.705,5.5801,0.7012,5.87,91867,-1,0.36
118,-2.8014,5.87,5.725,5.5801,0.7205,5.87,91867,-1,0.36
119,-2.6316,5.87,5.735,5.5801,0.7382,5.87,91867,-1,0.36
120,-2.4618,5.87,5.745,5.5801,0.786,5.87,91867,-1,0.36
121,-2.4618,5.87,5.745,5.5801,0.786,5.87,91867,-1,0.36
122,-2.4618,5.87,5.745,5.5801,0.786,5.87,91869,2,0.68
123,-2.4618,5.87,5.745,5.5801,0.786,5.87,91869,2,0.68
124,-2.5467,5.87,5.74,5.5801,0.786,5.87,91869,2,0.68
125,-2.5467,5.87,5.74,5.5801,0.786,5.87,91869,2,0.68
126,-2.5467,5.87,5.74,5.5801,0.786,5.87,91869,2,0.68
127,-2.5467,5.87,5.74,5.5801,0.786,5.87,91869,2,0.68
128,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
129,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
130,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
131,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
132,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
133,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,-1,0.89
134,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
135,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
136,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
137,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
138,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
139,-2.5467,5.87,5.74,5.5801,0.786,5.87,91868,0,0.71
140,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
141,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
142,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
143,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
144,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
145,-2.5467,5.87,5.74,5.5801,0.786,5.87,91872,4,0.68
146,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
147,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
148,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
149,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
150,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
151,-2.5467,5.87,5.74,5.5801,0.786,5.87,91874,2,0.48
152,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
153,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
154,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
155,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
156,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
157,-2.5467,5.87,5.74,5.5801,0.786,5.87,91878,4,0.15
158,-2.5467,5.87,5.74,5.5801,0.786,5.87,91880,2,0.2
159,-2.5467,5.87,5.74,5.5801,0.786,5.87,91880,2,0.2
160,-2.5467,5.87,5.74,5.5801,0.786,5.87,91880,2,0.2
161,-2.5467,5.87,5.74,5.5801,0.786,5.87,91880,2,0.2
