,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
36,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
37,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
38,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
39,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
40,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
41,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
42,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
43,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
44,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
45,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
46,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
47,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
48,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
49,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
50,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
51,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
52,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
53,1.6179,471.55,469.19,462.65,0.4395,463.3,8034,0,0.0
54,-0.2302,471.7399,468.11,465.19,0.252,468.73,8034,0,0.0
55,-0.1684,471.7399,468.4,465.19,0.2578,468.73,8034,0,0.0
56,-0.1002,471.7399,468.72,465.19,0.2646,468.73,8034,0,0.0
57,-0.0448,471.7399,468.98,465.19,0.2699,468.73,8034,0,0.0
58,0.0405,471.7399,469.38,465.19,0.2809,468.73,8034,0,0.0
59,-0.0171,471.7399,469.11,465.19,0.2847,468.73,8034,0,0.0
60,0.0304,471.7399,469.3324,465.19,0.2936,468.73,8034,0,0.0
61,0.0234,471.7399,469.3,465.19,0.2997,468.73,8034,0,0.0
62,0.0725,471.7399,469.53,465.19,0.31,468.73,8033,-1,0.0
63,-0.0938,471.7399,468.75,465.19,0.3163,468.73,8033,-1,0.0
64,-0.1854,471.7399,468.32,465.19,0.3269,468.73,8033,-1,0.0
65,-0.1066,471.7399,468.69,465.19,0.3465,468.73,8033,-1,0.0
66,-0.2153,471.7399,468.18,465.19,0.3915,468.73,8033,-1,0.0
67,-0.2153,471.7399,468.18,465.19,0.3915,468.73,8033,-1,0.0
68,-0.2153,471.7399,468.18,465.19,0.3915,468.73,8033,0,0.0
69,-0.2153,471.7399,468.18,465.19,0.3915,468.73,8033,0,0.0
70,-0.2323,471.94,468.1,465.0,0.3915,468.73,8033,0,0.0
71,-0.2323,471.94,468.1,465.0,0.3915,468.73,8033,0,0.0
72,-0.2323,471.94,468.1,465.0,0.3915,468.73,8033,0,0.0
73,-0.2323,471.94,468.1,465.0,0.3915,468.73,8033,0,0.0
74,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
75,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
76,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
77,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
78,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
79,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,1,0.0
80,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
81,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
82,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
83,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
84,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
85,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
86,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
87,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
88,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
89,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
90,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
91,-0.2323,471.94,468.1,465.0,0.3915,468.73,8034,0,0.0
92,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
93,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
94,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
95,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
96,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
97,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,2,0.0
98,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
99,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
100,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
101,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
102,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
103,-0.2323,471.94,468.1,465.0,0.3915,468.73,8036,0,0.0
104,-0.2323,471.94,468.1,465.0,0.3915,468.73,8035,-1,0.0
105,-0.2323,471.94,468.1,465.0,0.3915,468.73,8035,-1,0.0
106,-0.2323,471.94,468.1,465.0,0.3915,468.73,8035,-1,0.0
107,-0.2323,471.94,468.1,465.0,0.3915,468.73,8035,-1,0.0
108,0.6623,473.3,471.2,467.85,0.2952,467.22,8037,0,0.0
109,0.7274,473.3,471.505,467.85,0.3009,467.22,8037,0,0.0
110,0.658,473.3,471.18,467.85,0.3066,467.22,8036,-1,0.0
111,0.8246,473.3,471.96,467.85,0.3186,467.22,8036,-1,0.0
112,0.9192,473.3,472.403,467.85,0.3347,467.22,8036,-1,0.0
113,0.8962,473.3,472.295,467.85,0.3497,467.22,8036,-1,0.0
114,1.0692,473.3,473.105,467.85,0.3587,467.22,8036,-1,0.0
115,1.1461,473.535,473.465,467.85,0.3681,467.22,8036,-1,0.0
116,1.0532,473.58,473.03,467.85,0.3806,467.22,8036,0,0.0
117,1.1365,473.58,473.42,467.85,0.3928,467.22,8036,0,0.0
118,0.7712,473.58,471.71,467.85,0.4146,467.22,8036,0,0.0
119,0.5362,473.58,470.61,467.85,0.4521,467.22,8036,0,0.0
120,0.5843,473.58,470.835,467.85,0.5536,467.22,8036,0,0.0
121,0.5843,473.58,470.835,467.85,0.5536,467.22,8036,0,0.0
122,0.5843,473.58,470.835,467.85,0.5536,467.22,8036,0,0.0
123,0.5843,473.58,470.835,467.85,0.5536,467.22,8036,0,0.0
124,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
125,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
126,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
127,0.6003,473.58,470.91,467.85,0.5536,467.22,8036,0,0.0
128,0.6003,473.58,470.91,467.85,0.5536,467.22,8036,0,0.0
129,0.6003,473.58,470.91,467.85,0.5536,467.22,8036,0,0.0
130,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
131,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
132,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
133,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
134,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
135,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
136,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
137,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
138,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
139,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
140,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
141,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
142,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
143,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
144,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
145,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
146,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
147,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
148,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
149,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
150,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
151,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
152,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
153,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
154,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
155,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
156,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
157,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
158,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
159,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
160,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
161,0.6003,473.6,470.91,467.22,0.5536,467.22,8036,0,0.0
