Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,MACD,RSI
2022-09-27,283.8399963378906,288.6700134277344,277.510009765625,282.94000244140625,282.94000244140625,61925200,295.4764295305525,290.48800062569296,-0.0167942184870071,45.7081060214897
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.8099975585937,287.8099975585937,54664800,295.3728572300502,290.13093355007976,-0.1954051234225744,48.77922215362039
2022-09-29,282.760009765625,283.6499938964844,265.7799987792969,268.2099914550781,268.2099914550781,77620600,293.125,287.20814127074624,-1.8966488535138524,39.17463734211413
2022-09-30,266.1499938964844,275.57000732421875,262.4700012207031,265.25,265.25,67726600,290.32714189801897,284.2803891013134,-3.444042560360685,37.95907217157975
2022-10-03,254.5,255.16000366210935,241.00999450683597,242.3999938964844,242.3999938964844,98363500,286.7749982561384,278.6963364073362,-6.439932218593924,30.175082148207835
2022-10-04,250.5200042724609,257.5,242.00999450683597,249.44000244140625,249.44000244140625,109578500,282.9771423339844,274.7954918785456,-8.15215355159097,34.6232537551038
2022-10-05,245.00999450683597,246.6699981689453,233.2700042724609,240.80999755859372,240.80999755859372,86982700,278.48142787388394,270.26409263588533,-10.08916890511398,31.937338190687782
2022-10-06,239.44000244140625,244.5800018310547,235.3500061035156,238.1300048828125,238.1300048828125,69298400,273.8228563581194,265.9795476021423,-11.705585832522104,31.129718462481662
2022-10-07,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,223.07000732421875,83916800,267.6799992152623,260.25827556508585,-14.039979688213748,26.998123333915032
2022-10-10,223.92999267578125,226.9900054931641,218.3600006103516,222.9600067138672,222.9600067138672,67925000,261.55357033865795,255.28517305159005,-15.717695952180035,26.96996688675071
2022-10-11,220.9499969482422,225.75,215.0,216.5,216.5,77013200,255.53214263916016,250.1138166447114,-17.36835514525785,25.3011557305406
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683597,217.2400054931641,217.2400054931641,66860700,250.4357147216797,245.73064182450508,-18.40464489940817,25.86703632537672
2022-10-13,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,221.72000122070312,91483000,246.6064300537109,242.5292230773315,-18.649434706880044,29.35613085490853
2022-10-14,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,204.9900054931641,94124500,241.533572605678,237.5239940661092,-19.96327897639094,24.68395633738044
2022-10-17,210.0399932861328,221.8600006103516,209.4499969482422,219.3500061035156,219.3500061035156,79428800,236.9914300101144,235.1007956710967,-19.619615275878346,34.343202785699305
2022-10-18,229.5,229.82000732421875,217.25,220.19000244140625,220.19000244140625,75891900,232.16143035888672,233.112689907138,-19.059769474723367,34.86939988039718
2022-10-19,219.8000030517578,222.92999267578125,217.77999877929688,222.0399932861328,222.0399932861328,66571500,228.8635733468192,231.63633035767063,-18.25636087965537,36.08433458170902
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100,224.72285897391183,228.38881948055416,-18.596295463783832,31.09977883470411
2022-10-21,206.4199981689453,214.66000366210935,203.8000030517578,214.44000244140625,214.44000244140625,75713800,222.72571672712053,226.52897720866775,-18.079534000083328,35.73722582360695
2022-10-24,205.82000732421875,213.5,198.58999633789065,211.25,211.25,100446800,219.99785940987724,224.49178024751208,-17.723102461169958,34.61923493891767
2022-10-25,210.1000061035156,224.3500061035156,210.0,222.4199981689453,222.4199981689453,96507900,218.68428802490237,224.2155426370365,-16.35082031935707,41.51821394953053
2022-10-26,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,224.63999938964844,85012500,217.72071620396204,224.2721368707181,-14.91224224398482,42.80985202944546
2022-10-27,229.7700042724609,233.80999755859372,222.8500061035156,225.08999633789065,225.08999633789065,61638800,217.86500113351005,224.3811847996745,-13.579313884286565,43.08425806088852
2022-10-28,225.3999938964844,228.8600006103516,216.3500061035156,228.5200042724609,228.5200042724609,69152400,218.26214381626676,224.933027396046,-12.106627911004123,45.24099998686254
2022-10-31,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,227.5399932861328,61554300,219.05071476527624,225.2806228480576,-10.893024359210642,44.71958436252752
2022-11-01,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,227.82000732421875,62688800,219.80642918178012,225.61920744487907,-9.795721033722202,44.91493698206638
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300,219.3250002179827,224.20064588256707,-9.848652731906895,38.24145304005577
2022-11-03,211.3600006103516,221.1999969482422,210.13999938964844,215.30999755859372,215.30999755859372,56538800,220.06214250837053,223.0152261060373,-9.751563144452804,38.49438992910281
2022-11-04,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200,219.2135707310268,220.94252945465945,-10.18977969241081,34.84333008091224
2022-11-07,208.6499938964844,208.8999938964844,196.66000366210935,197.0800018310547,197.0800018310547,93916500,217.56285640171595,217.76085910484548,-11.245820760299608,30.68910452793878
2022-11-08,194.0200042724609,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400,215.3671428135463,214.2327449644338,-12.406128385509078,28.643184621598397
2022-11-09,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700,213.24642835344588,209.34704514756135,-14.26749668003572,24.475206912147986
2022-11-10,189.8999938964844,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000,211.55214255196708,206.86343929064697,-14.515833311249253,34.33070035855448
2022-11-11,186.0,196.5200042724609,182.58999633789065,195.97000122070312,195.97000122070312,114403600,210.4607140677316,205.41098088132117,-14.12617302731394,37.82441788502633
2022-11-14,192.7700042724609,195.72999572753903,186.33999633789065,190.9499969482422,190.9499969482422,92226600,208.21285683768136,203.48284969024397,-14.06035778354601,35.85986587227538
2022-11-15,195.8800048828125,200.82000732421875,192.05999755859372,194.4199981689453,194.4199981689453,91293800,206.0542853219169,202.27446948740413,-13.571751922149817,38.24743790870059
2022-11-16,191.50999450683597,192.57000732421875,185.66000366210935,186.9199981689453,186.9199981689453,66567600,203.3278568812779,200.22720664494295,-13.63256782080353,35.197734209093824
2022-11-17,183.9600067138672,186.16000366210935,180.8999938964844,183.1699981689453,183.1699981689453,64336000,200.0885707310268,197.95291218147665,-13.82400400555153,33.74873712264501
2022-11-18,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900,196.70642852783203,195.584524216134,-14.054171570094525,32.60020743541679
2022-11-21,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700,192.4242847987584,191.88925366960777,-15.057133390741429,28.310632325448623
2022-11-22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300,189.20499965122767,188.9586870019413,-15.508602700875713,29.954178279231897
2022-11-23,173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700,186.9114281790597,188.1908616614481,-14.625411354641244,39.65956792383148
2022-11-25,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,182.8600006103516,50672700,185.15357099260603,187.48008018796855,-13.793903183210716,39.50874818930895
2022-11-28,179.9600067138672,188.5,179.0,182.9199981689453,182.9199981689453,92905200,184.14214215959825,186.87206925209884,-12.980455059231076,39.55243325968066
2022-11-29,184.9900054931641,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100,183.394284929548,186.0664602626263,-12.361936093788415,38.50915282642259
2022-11-30,182.42999267578125,194.75999450683597,180.6300048828125,194.6999969482422,194.6999969482422,109186400,184.6164278302874,187.21759848737508,-10.63002634121534,48.26240700212393
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200,184.90071323939733,188.2152516154907,-9.151977089584392,48.26240700212393
2022-12-02,191.77999877929688,196.25,191.1100006103516,194.8600006103516,194.8600006103516,73645900,184.82142748151503,189.1012181481388,-7.876901434040491,48.37196589513388
2022-12-05,189.44000244140625,191.2700042724609,180.5500030517578,182.4499969482422,182.4499969482422,93122700,184.2142846243722,188.2143886548193,-7.778117079420355,41.1020189589501
2022-12-06,181.22000122070312,183.6499938964844,175.3300018310547,179.82000732421875,179.82000732421875,92150800,183.1714281354632,187.0951378107392,-7.821882160999962,39.73894128556542
2022-12-07,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300,182.25142778669084,185.35445187412495,-8.22811652526434,36.84681690321992
2022-12-08,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500,181.55642809186665,183.7658586164292,-8.500486119919572,36.54945726458259
2022-12-09,173.83999633789062,182.5,173.36000061035156,179.0500030517578,179.0500030517578,104872300,181.4749995640346,183.137077874473,-8.169488048582451,41.318043059696045
2022-12-12,176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,167.82000732421875,109794500,181.471429007394,181.09480180110577,-8.712899611428782,35.55723269528485
2022-12-13,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700,180.83142852783203,178.40882782072396,-9.587392123862855,32.565870427657416
2022-12-14,159.25,161.6199951171875,155.30999755859375,156.8000030517578,156.8000030517578,140682300,178.94571467808314,175.5276511848618,-10.494331444448278,30.876061120793267
2022-12-15,153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,157.6699981689453,122334500,177.14642878941126,173.1466307827396,-11.01590159858486,31.67644713186219
2022-12-16,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200,174.8114286150251,170.09107944204618,-11.892506311840153,28.62403727651956
2022-12-19,154.0,155.25,145.82000732421875,149.8699951171875,149.8699951171875,139390600,172.5999995640346,167.39493486539837,-12.472495736306456,28.481023846694725
2022-12-20,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300,168.53571428571428,163.44894395691298,-13.74761507139209,24.128300223758643
2022-12-21,139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,137.57000732421875,145417400,164.4550007411412,159.99841907255376,-14.608319450976325,24.052865763058207
2022-12-22,136.0,136.6300048828125,122.26000213623048,125.3499984741211,125.3499984741211,210090300,159.4900005885533,155.3786296594294,-16.090999434977732,20.40302399149627
2022-12-23,126.37000274658205,128.6199951171875,121.0199966430664,123.1500015258789,123.1500015258789,166989700,155.25428662981307,151.08147924162267,-17.24476841620637,19.819922172959508
2022-12-27,117.5,119.66999816894533,108.76000213623048,109.0999984741211,109.0999984741211,208643400,150.20285742623466,145.48394847262247,-19.072994859574663,16.5641247702507
2022-12-28,110.3499984741211,116.2699966430664,108.23999786376952,112.70999908447266,112.70999908447266,221070500,145.8221435546875,141.1140885542025,-20.0000326812218,20.19172077274408
2022-12-29,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300,142.13500050136022,138.54154337295208,-19.77170006908,28.625200478213245
2022-12-30,119.9499969482422,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300,138.1442860194615,136.4933376305819,-19.258998400404323,29.817520792831985
2023-01-03,118.47000122070312,118.8000030517578,104.63999938964844,108.0999984741211,108.0999984741211,231402800,133.87857110159737,132.70755907638713,-19.84079640263255,24.858747442822803
2023-01-04,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000,130.49928556169783,130.16521778482198,-19.62857771137176,29.497491619802503
2023-01-05,110.51000213623048,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300,127.18071365356444,127.52185492523112,-19.50187011737465,28.37384593913848
2023-01-06,103.0,114.38999938964844,101.80999755859376,113.05999755859376,113.05999755859376,220911100,123.99428503853936,125.59360727634612,-18.96337409743623,30.716528169429807
2023-01-09,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000,121.81857081821988,124.81712585857552,-17.790098096758015,36.25542206893839
2023-01-10,121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,118.8499984741211,167642500,119.60285677228656,124.0215088739816,-16.741518769569808,35.83244287386792
2023-01-11,122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,123.22000122070312,183810800,118.56142807006836,123.9146411868778,-15.380591513275393,39.44626213153459
2023-01-12,122.55999755859376,124.12999725341795,117.0,123.55999755859376,123.55999755859376,169400900,117.56071308680944,123.86735536977324,-14.111938353745458,39.73065884844649
2023-01-13,116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,122.4000015258789,180714100,117.34999901907784,123.67170819058734,-13.049694811381656,39.05668057007894
2023-01-17,125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000,117.94571358816964,124.71414783093093,-11.343609727394307,46.68857995245013
2023-01-18,136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,128.77999877929688,195680300,119.3514278956822,125.25626129071304,-10.093844345577152,44.88394833578938
2023-01-19,127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,127.16999816894533,170291900,120.38428497314452,125.51142620781069,-9.12808696582738,43.80076991691582
2023-01-20,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100,121.2128562927246,126.5659024692953,-7.768840164418535,48.95108846792781
2023-01-23,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200,122.68214198521206,128.85711547338926,-5.79132369058766,56.11038798037996
2023-01-24,143.0,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100,125.23857062203544,130.86149999555715,-4.16482138866175,56.20004167050486
2023-01-25,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300,127.4378558567592,132.67063235292036,-2.799957483829843,56.568558707892734
2023-01-26,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100,131.0042849949428,136.3505486088591,-0.4351206505787957,65.68822384963707
2023-01-27,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600,135.63571330479212,141.89047464720915,2.8290113187061365,72.58751283666508
2023-01-30,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800,138.98499952043807,145.1930785158625,4.457502827868609,63.781943421110704
2023-01-31,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500,142.86857114519393,148.9300015431746,6.205893384418005,66.34779473187118
2023-02-01,173.88999938964844,183.80999755859372,169.92999267578125,181.41000366210935,181.41000366210935,213806300,147.02499989100866,153.2606684923659,8.158326141890342,69.27444677391452
2023-02-02,187.3300018310547,196.75,182.6100006103516,188.2700042724609,188.2700042724609,217448300,151.64714322771346,157.92857992971193,10.14227406447486,71.50947408438593
2023-02-03,183.9499969482422,199.0,183.69000244140625,189.97999572753903,189.97999572753903,232662000,156.47428567068917,162.2021020360889,11.717477321440782,72.05515565572979
2023-02-06,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,194.75999450683597,186188100,160.99357060023718,166.54315436552184,13.199388866170608,73.57855550163677
2023-02-07,196.42999267578125,197.5,189.5500030517578,196.80999755859372,196.80999755859372,186010300,165.8528562273298,170.57873345793143,14.373543295758168,74.22746008046983
2023-02-08,196.1000061035156,203.0,194.30999755859372,201.2899932861328,201.2899932861328,180673600,171.14714159284318,174.67356810169164,15.487042370757166,75.63572864371946
2023-02-09,207.77999877929688,214.0,204.7700042724609,207.32000732421875,207.32000732421875,215431400,176.42571367536272,179.02642666469526,16.66397818046684,77.42387503573528
2023-02-10,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100,180.22142791748047,181.40823636135568,16.564152575852404,68.11224265311012
2023-02-13,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,194.63999938964844,172475500,183.84642791748047,183.1724714317947,16.11768918105929,66.26088339391464
2023-02-14,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700,188.47642844063893,186.64947524088876,16.749688687604873,71.64951417222025
2023-02-15,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,214.2400054931641,181006400,192.33142852783203,190.3282126078588,17.452028469252184,73.22258693385079
2023-02-16,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,202.0399932861328,229586500,194.0557141985212,191.88978336496203,16.830190817625805,63.88881727794648
2023-02-17,199.9900054931641,208.44000244140625,197.5,208.30999755859372,208.30999755859372,213738500,197.0307137625558,194.07914525744627,16.651370310962363,66.2686067825571
2023-02-21,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600,198.7557133265904,194.5179252387451,15.44880282111714,58.96667551038959
2023-02-22,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,200.8600006103516,191828500,200.14499882289343,195.36353528829264,14.608970578429648,60.46333601255556
2023-02-23,203.91000366210935,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000,201.1307133265904,196.25773155974943,13.881023111009426,60.99453640814509
2023-02-24,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100,201.62357112339564,196.34070133615785,12.738488312308704,57.43031996546177
2023-02-27,202.02999877929688,209.4199981689453,201.25999450683597,207.6300048828125,207.6300048828125,161028300,202.54285757882252,197.84594180904517,12.55572186532308,62.33925842371173
2023-02-28,210.58999633789065,211.22999572753903,203.75,205.7100067138672,205.7100067138672,153144900,203.1785725184849,198.8944837963548,12.116281383520205,60.98656795720238
2023-03-01,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,202.7700042724609,156852800,203.28428758893693,199.4112198598356,11.399383017738929,58.87971579386448
2023-03-02,186.7400054931641,193.75,186.00999450683597,190.8999938964844,190.8999938964844,181500700,202.11142948695596,198.2763897313888,9.760907595550435,51.190572629577495
2023-03-03,194.8000030517578,200.47999572753903,192.8800048828125,197.7899932861328,197.7899932861328,154193300,202.17571476527624,198.21153687202133,8.915595947191804,54.87431161542831
2023-03-06,198.5399932861328,198.6000061035156,192.3000030517578,193.80999755859372,193.80999755859372,128100100,202.1164289202009,197.62466496356436,7.834219971526608,52.4135106243464
2023-03-07,191.3800048828125,194.1999969482422,186.1000061035156,187.7100067138672,187.7100067138672,148125800,200.5778579711914,196.30271053027136,6.411100265411591,48.80132327839308
2023-03-08,185.0399932861328,186.5,180.0,182.0,182.0,151897800,198.2750004359654,194.39568245956852,4.767560355919926,45.63116672497763
2023-03-09,180.25,185.17999267578125,172.50999450683594,172.9199981689453,172.9199981689453,170023800,196.1950007847377,191.53225788748543,2.7012248351124413,41.06307722869281
2023-03-10,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,173.44000244140625,191488900,193.70428684779577,189.1199571613416,1.0929996273244456,41.424730986156746
2023-03-13,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,174.47999572753906,167790300,192.0692868913923,187.16796230350124,-0.0964992861777602,42.18878824257273
2023-03-14,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683597,183.25999450683597,143717900,190.81214359828405,186.64689993061256,-0.3269444093916718,48.317935677874665
2023-03-15,180.8000030517578,182.33999633789065,176.02999877929688,180.4499969482422,180.4499969482422,145995600,189.26785714285717,185.82064619962983,-0.7279260700380803,46.61457773245424
2023-03-16,180.3699951171875,185.80999755859372,178.83999633789062,184.1300048828125,184.1300048828125,121136800,188.3571428571429,185.59522735738756,-0.7402281504644179,49.14314518473181
2023-03-17,184.5200042724609,186.22000122070312,177.3300018310547,180.1300048828125,180.1300048828125,133197100,186.39285714285717,184.8665310274442,-1.060519203214767,46.56162283487095
2023-03-20,178.0800018310547,186.44000244140625,176.35000610351562,183.25,183.25,129684400,184.78857094900948,184.6509935571183,-1.050485298406329,48.81997686783409
2023-03-21,188.27999877929688,198.0,188.0399932861328,197.5800018310547,197.5800018310547,153391400,184.41785648890905,186.3748613269765,0.1124814146576795,57.66864571586235
2023-03-22,199.3000030517578,200.66000366210935,190.9499969482422,191.1499938964844,191.1499938964844,150376400,184.4357136317662,187.0115456695776,0.5094207259568577,53.222131599879866
2023-03-23,195.25999450683597,199.30999755859372,188.6499938964844,192.22000122070312,192.22000122070312,144193900,184.0378570556641,187.70600640972765,0.8999644090952188,53.85969055555156
2023-03-24,191.6499938964844,192.3600006103516,187.1499938964844,190.41000366210935,190.41000366210935,116312400,183.79500034877236,188.0665393767119,1.0513026529301044,52.554817166652725
2023-03-27,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859372,191.80999755859372,120851600,184.08785683768136,188.56566713429612,1.2695722698658471,53.49335623601386
2023-03-28,192.0,192.3500061035156,185.42999267578125,189.19000244140625,189.19000244140625,98654600,184.60142844063893,188.64891184191083,1.21711070945733,51.44247228396072
2023-03-29,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,193.8800048828125,123660000,186.09857177734372,189.34639091403108,1.5362693886858096,54.78432659909704
2023-03-30,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,195.27999877929688,110252200,187.6585715157645,190.13753862939984,1.880495566277432,55.76303656682289
2023-03-31,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,207.4600067138672,170222100,190.0142865862165,192.44720104066212,3.100382856136548,63.22172514673719
2023-04-03,199.91000366210935,202.69000244140625,192.1999969482422,194.7700042724609,194.7700042724609,169545900,190.836430140904,192.7569081382353,3.008495120886778,53.16411936790296
2023-04-04,197.32000732421875,198.7400054931641,190.32000732421875,192.5800018310547,192.5800018310547,126463800,191.7028590611049,192.7333206306112,2.727517411380802,51.63739660231837
2023-04-05,190.5200042724609,190.67999267578125,183.75999450683597,185.5200042724609,185.5200042724609,133882500,191.80214473179407,191.7715451161912,1.913104672348624,46.95598185883666
2023-04-06,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859372,185.05999755859372,123857900,192.15428706577845,190.87667210851157,1.2165345586406031,46.65916127781302
2023-04-10,179.94000244140625,185.1000061035156,176.11000061035156,184.50999450683597,184.50999450683597,142154600,192.2442866734096,190.02778176162147,0.613050214043767,46.2824530840993
2023-04-11,186.69000244140625,189.19000244140625,185.6499938964844,186.7899932861328,186.7899932861328,115770900,191.47357177734372,189.59607663155631,0.3151287616221339,48.15124384986105
2023-04-12,190.7400054931641,191.5800018310547,180.30999755859372,180.5399932861328,180.5399932861328,150256300,190.7157145908901,188.38859885216647,-0.420452191262342,43.66663733868267
2023-04-13,182.9600067138672,186.5,180.94000244140625,185.8999938964844,185.8999938964844,112933000,190.26428549630305,188.0567848580756,-0.5643921804028764,48.12849003441686
2023-04-14,183.9499969482422,186.27999877929688,182.00999450683597,185.0,185.0,96438700,189.8778566632952,187.6492135436655,-0.7425282413533125,47.448918346168846
2023-04-17,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,187.0399932861328,116662200,189.53714207240515,187.5679841759945,-0.7108971638155026,49.19986051787084
2023-04-18,187.1499938964844,187.69000244140625,183.5800018310547,184.30999755859372,184.30999755859372,92067000,189.1885702950614,187.1335859603411,-0.8957910253338355,46.94560571853753
2023-04-19,179.10000610351562,183.5,177.64999389648438,180.58999633789065,180.58999633789065,125732700,188.2392839704241,186.26110734401436,-1.3271946777438188,43.98800721745244
2023-04-20,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,162.99000549316406,210970800,185.9328558785575,183.15829376390096,-3.054052140291134,33.299146545783444
2023-04-21,164.8000030517578,166.0,161.32000732421875,165.0800018310547,165.0800018310547,123539000,182.9057126726423,180.7478548395215,-4.205475776127059,35.30942360140128
2023-04-24,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,162.5500030517578,140006600,180.60428401402064,178.321474601153,-5.261485925901098,33.974557205886995
2023-04-25,159.82000732421875,163.47000122070312,158.75,160.6699981689453,160.6699981689453,121999300,178.32499803815568,175.967944410192,-6.178856251265785,32.97690221967083
2023-04-26,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153.75,153364100,176.0557120186942,173.0055518221664,-7.379202015370311,29.538570796172536
2023-04-27,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,160.19000244140625,127015200,174.27928379603796,171.29681190473173,-7.7218179945951135,36.20494421593934
2023-04-28,160.89999389648438,165.0,157.32000732421875,164.30999755859375,164.30999755859375,122515800,172.8364268711635,170.36523665858,-7.573590812336363,40.10882355450434
2023-05-01,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,161.8300018310547,109015000,171.05357033865792,169.22720534824327,-7.568984094389322,38.57846490810939
2023-05-02,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,160.30999755859375,128259700,169.6085706438337,168.03824430962334,-7.600372515517307,37.63075634528176
2023-05-03,160.00999450683594,165.0,159.91000366210938,160.61000061035156,160.61000061035156,119728000,167.80214255196708,167.0478118163871,-7.514418784175149,37.95472583912069
2023-05-04,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,161.1999969482422,95108500,166.10214233398438,166.26810316730112,-7.31437648013889,38.62987383498464
2023-05-05,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,170.05999755859375,107440900,164.88928549630302,166.77368908614014,-6.367512786063742,47.81356056788552
2023-05-08,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,171.7899932861328,112249400,163.9949994768415,167.44252964613918,-5.41509840604661,49.405616478829934
2023-05-09,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,169.14999389648438,88965000,163.1778564453125,167.6701915461852,-4.817792522232509,47.04690310824634
2023-05-10,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,168.5399932861328,119840700,163.57428414481026,167.78616511151156,-4.343575225799583,46.49455600914634
2023-05-11,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,172.0800018310547,103889900,164.07428414481026,168.35867667411733,-3.640144181127027,50.1520770058037
2023-05-12,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,167.97999572753906,157577100,164.46214076450892,168.30818588124023,-3.374605881665417,46.21196834347754
2023-05-15,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,166.35000610351562,105592500,164.86785561697823,168.04709524421028,-3.258133669682678,44.70816468349132
2023-05-16,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,166.52000427246094,98288800,165.77999877929688,167.8434831146437,-3.116189676222689,44.90951732662012
2023-05-17,168.41000366210938,174.5,167.19000244140625,173.86000061035156,173.86000061035156,125473600,166.75642721993583,168.64568544740476,-2.3839410882816026,52.88711784930324
2023-05-18,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,176.88999938964844,109520300,167.65499877929688,169.74492730637058,-1.5413653280045594,55.73663594399328
2023-05-19,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,180.13999938964844,136024200,168.96285574776786,171.13093691747432,-0.6044029479811854,58.627135627989446
2023-05-22,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,188.8699951171875,132001400,171.0028555733817,173.49614467743606,0.8329820852651153,65.20087123820774
2023-05-23,186.1999969482422,192.9600067138672,185.25999450683597,185.7700042724609,185.7700042724609,156952100,172.7999986921038,175.13265929010606,1.7023530600495178,61.46610519115694
2023-05-24,182.22999572753903,184.22000122070312,178.22000122070312,182.8999938964844,182.8999938964844,137605100,174.3499984741211,176.16830390428984,2.135137434118405,58.145379867259486
2023-05-25,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,184.47000122070312,96870700,175.37928444998605,177.27519687981163,2.5751242096471287,59.43641046027765
2023-05-26,184.6199951171875,198.6000061035156,184.52999877929688,193.1699981689453,193.1699981689453,162061500,176.90642765590124,179.39450371836278,3.584513899056219,65.74238678488759
2023-05-30,200.1000061035156,204.47999572753903,197.52999877929688,201.16000366210935,201.16000366210935,128818700,179.19285692487443,182.296570377529,4.97187647113563,70.30771711501203
2023-05-31,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,203.92999267578125,150711700,181.72071402413505,185.18102668396264,6.223149672902309,71.71501708391565
